動身,ㄉㄨㄥˋ　ㄕㄣ
動靜,ㄉㄨㄥˋ　ㄐㄧㄥˋ
動靜,ㄉㄨㄥˋ　˙　ㄐㄧㄥ
勖,ㄒㄩˋ
勗,ㄒㄩˋ
勘,ㄎㄢ
勘察,ㄎㄢ　ㄔㄚˊ
勘查,ㄎㄢ　ㄔㄚˊ
勘測,ㄎㄢ　ㄘㄜˋ
勘誤,ㄎㄢ　ㄨˋ
勘驗,ㄎㄢ　ㄧㄢˋ
務,ㄨˋ
務實,ㄨˋ　ㄕˊ
務必,ㄨˋ　ㄅㄧˋ
務本,ㄨˋ　ㄅㄣˇ
務求,ㄨˋ　ㄑㄧㄡˊ
務農,ㄨˋ　ㄋㄨㄥˊ
務須,ㄨˋ　ㄒㄩ
勛,ㄒㄩㄣ
勛爵,ㄒㄩㄣ　ㄐㄩㄝˊ
勛章,ㄒㄩㄣ　ㄓㄤ
勝,ㄕㄥ
勝,ㄕㄥˋ
勝仗,ㄕㄥˋ　ㄓㄤˋ
勝任,ㄕㄥ　ㄖㄣˋ
勝利,ㄕㄥˋ　ㄌㄧˋ
勝地,ㄕㄥˋ　ㄉㄧˋ
勝局,ㄕㄥˋ　ㄐㄩˊ
勝景,ㄕㄥˋ　ㄐㄧㄥˇ
勝算,ㄕㄥˋ　ㄙㄨㄢˋ
勝訴,ㄕㄥˋ　ㄙㄨˋ
勝負,ㄕㄥˋ　ㄈㄨˋ
勞,ㄌㄠˊ
勞,ㄌㄠˋ
勞作,ㄌㄠˊ　ㄗㄨㄛˋ
勞保,ㄌㄠˊ　ㄅㄠˇ
勞力,ㄌㄠˊ　ㄌㄧˋ
勞動,ㄌㄠˊ　ㄉㄨㄥˋ
勞動,ㄌㄠˊ　˙　ㄉㄨㄥ
勞務,ㄌㄠˊ　ㄨˋ
勞工,ㄌㄠˊ　ㄍㄨㄥ
勞役,ㄌㄠˊ　ㄧˋ
勞心,ㄌㄠˊ　ㄒㄧㄣ
勞改,ㄌㄠˊ　ㄍㄞˇ
勞方,ㄌㄠˊ　ㄈㄤ
勞碌,ㄌㄠˊ　ㄌㄨˋ
勞神,ㄌㄠˊ　ㄕㄣˊ
勞累,ㄌㄠˊ　ㄌㄟˋ
勞苦,ㄌㄠˊ　ㄎㄨˇ
勞資,ㄌㄠˊ　ㄗ
勞軍,ㄌㄠˋ　ㄐㄩㄣ
勞頓,ㄌㄠˊ　ㄉㄨㄣˋ
勞駕,ㄌㄠˊ　ㄐㄧㄚˋ
募,ㄇㄨˋ
勢,ㄕˋ
勢利,ㄕˋ　ㄌㄧˋ
勢力,ㄕˋ　ㄌㄧˋ
勢必,ㄕˋ　ㄅㄧˋ
勤,ㄑㄧㄣˊ
勤儉,ㄑㄧㄣˊ　ㄐㄧㄢˇ
勤勉,ㄑㄧㄣˊ　ㄇㄧㄢˇ
勤務,ㄑㄧㄣˊ　ㄨˋ
勤勞,ㄑㄧㄣˊ　ㄌㄠˊ
勤奮,ㄑㄧㄣˊ　ㄈㄣˋ
勤學,ㄑㄧㄣˊ　ㄒㄩㄝˊ
勤快,ㄑㄧㄣˊ　ㄎㄨㄞˋ
勤練,ㄑㄧㄣˊ　ㄌㄧㄢˋ
勤苦,ㄑㄧㄣˊ　ㄎㄨˇ
勦,ㄔㄠ
勦,ㄐㄧㄠˇ
勰,ㄒㄧㄝˊ
勵,ㄌㄧˋ
勵志,ㄌㄧˋ　ㄓˋ
勵行,ㄌㄧˋ　ㄒㄧㄥˊ
勵行,ㄌㄧˋ　ㄒㄧㄥˋ
勸,ㄑㄩㄢˋ
勸勉,ㄑㄩㄢˋ　ㄇㄧㄢˇ
勸募,ㄑㄩㄢˋ　ㄇㄨˋ
勸化,ㄑㄩㄢˋ　ㄏㄨㄚˋ
勸告,ㄑㄩㄢˋ　ㄍㄠˋ
勸和,ㄑㄩㄢˋ　ㄏㄜˊ
勸善,ㄑㄩㄢˋ　ㄕㄢˋ
勸導,ㄑㄩㄢˋ　ㄉㄠˇ
勸慰,ㄑㄩㄢˋ　ㄨㄟˋ
勸架,ㄑㄩㄢˋ　ㄐㄧㄚˋ
勸解,ㄑㄩㄢˋ　ㄐㄧㄝˇ
勸誘,ㄑㄩㄢˋ　ㄧㄡˋ
勸說,ㄑㄩㄢˋ　ㄕㄨㄛ
勸諫,ㄑㄩㄢˋ　ㄐㄧㄢˋ
勸酒,ㄑㄩㄢˋ　ㄐㄧㄡˇ
勸阻,ㄑㄩㄢˋ　ㄗㄨˇ
勺,ㄕㄠˊ
勺,ㄓㄨㄛˊ
勺子,ㄕㄠˊ　˙　ㄗ
勻,ㄩㄣˊ
勻稱,ㄩㄣˊ　ㄔㄥˋ
勾,ㄍㄡ
勾,ㄍㄡˋ
勾勒,ㄍㄡ　ㄌㄜˋ
勾引,ㄍㄡ　ㄧㄣˇ
勾搭,ㄍㄡ　˙　ㄉㄚ
勾當,ㄍㄡˋ　˙　ㄉㄤ
勾結,ㄍㄡ　ㄐㄧㄝˊ
勾銷,ㄍㄡ　ㄒㄧㄠ
勿,ㄨˋ
包,ㄅㄠ
包含,ㄅㄠ　ㄏㄢˊ
包商,ㄅㄠ　ㄕㄤ
包圍,ㄅㄠ　ㄨㄟˊ
包子,ㄅㄠ　˙　ㄗ
包容,ㄅㄠ　ㄖㄨㄥˊ
包工,ㄅㄠ　ㄍㄨㄥ
包庇,ㄅㄠ　ㄅㄧˋ
包廂,ㄅㄠ　ㄒㄧㄤ
包抄,ㄅㄠ　ㄔㄠ
包括,ㄅㄠ　ㄍㄨㄚ
包換,ㄅㄠ　ㄏㄨㄢˋ
包攬,ㄅㄠ　ㄌㄢˇ
包機,ㄅㄠ　ㄐㄧ
包涵,ㄅㄠ　ㄏㄢˊ
包租,ㄅㄠ　ㄗㄨ
包紮,ㄅㄠ　ㄓㄚˊ
包袱,ㄅㄠ　˙　ㄈㄨ
包裝,ㄅㄠ　ㄓㄨㄤ
包裹,ㄅㄠ　ㄍㄨㄛˇ
包車,ㄅㄠ　ㄔㄜ
包辦,ㄅㄠ　ㄅㄢˋ
包銷,ㄅㄠ　ㄒㄧㄠ
包飯,ㄅㄠ　ㄈㄢˋ
匆,ㄘㄨㄥ
匈,ㄒㄩㄥ
匈奴,ㄒㄩㄥ　ㄋㄨˊ
匍,ㄆㄨˊ
匏,ㄆㄠˊ
匐,ㄈㄨˊ
匕,ㄅㄧˇ
化,ㄏㄨㄚ
化,ㄏㄨㄚˋ
化合,ㄏㄨㄚˋ　ㄏㄜˊ
化名,ㄏㄨㄚˋ　ㄇㄧㄥˊ
化外,ㄏㄨㄚˋ　ㄨㄞˋ
化妝,ㄏㄨㄚˋ　ㄓㄨㄤ
化子,ㄏㄨㄚ　˙　ㄗ
化學,ㄏㄨㄚˋ　ㄒㄩㄝˊ
化工,ㄏㄨㄚˋ　ㄍㄨㄥ
化武,ㄏㄨㄚˋ　ㄨˇ
化石,ㄏㄨㄚˋ　ㄕˊ
化緣,ㄏㄨㄚˋ　ㄩㄢˊ
化育,ㄏㄨㄚˋ　ㄩˋ
化膿,ㄏㄨㄚˋ　ㄋㄨㄥˊ
化裝,ㄏㄨㄚˋ　ㄓㄨㄤ
化解,ㄏㄨㄚˋ　ㄐㄧㄝˇ
化身,ㄏㄨㄚˋ　ㄕㄣ
化除,ㄏㄨㄚˋ　ㄔㄨˊ
化驗,ㄏㄨㄚˋ　ㄧㄢˋ
北,ㄅㄟˇ
北上,ㄅㄟˇ　ㄕㄤˋ
北伐,ㄅㄟˇ　ㄈㄚ
北區,ㄅㄟˇ　ㄑㄩ
北斗,ㄅㄟˇ　ㄉㄡˇ
北方,ㄅㄟˇ　ㄈㄤ
北極,ㄅㄟˇ　ㄐㄧˊ
北海,ㄅㄟˇ　ㄏㄞˇ
北管,ㄅㄟˇ　ㄍㄨㄢˇ
北緯,ㄅㄟˇ　ㄨㄟˇ
北邊,ㄅㄟˇ　ㄅㄧㄢ
北部,ㄅㄟˇ　ㄅㄨˋ
北面,ㄅㄟˇ　ㄇㄧㄢˋ
北風,ㄅㄟˇ　ㄈㄥ
匙,ㄔˊ
匙,˙　ㄕ
匝,ㄗㄚ
匝道,ㄗㄚ　ㄉㄠˋ
匠,ㄐㄧㄤˋ
匠心,ㄐㄧㄤˋ　ㄒㄧㄣ
匡,ㄎㄨㄤ
匡復,ㄎㄨㄤ　ㄈㄨˋ
匡正,ㄎㄨㄤ　ㄓㄥˋ
匡濟,ㄎㄨㄤ　ㄐㄧˋ
匣,ㄒㄧㄚˊ
匣子,ㄒㄧㄚˊ　˙　ㄗ
匪,ㄈㄟˇ
匪徒,ㄈㄟˇ　ㄊㄨˊ
匪諜,ㄈㄟˇ　ㄉㄧㄝˊ
匭,ㄍㄨㄟˇ
匯,ㄏㄨㄟˋ
匯兌,ㄏㄨㄟˋ　ㄉㄨㄟˋ
匯合,ㄏㄨㄟˋ　ㄏㄜˊ
匯報,ㄏㄨㄟˋ　ㄅㄠˋ
匯市,ㄏㄨㄟˋ　ㄕˋ
匯款,ㄏㄨㄟˋ　ㄎㄨㄢˇ
匯率,ㄏㄨㄟˋ　ㄌㄩˋ
匯票,ㄏㄨㄟˋ　ㄆㄧㄠˋ
匯聚,ㄏㄨㄟˋ　ㄐㄩˋ
匯費,ㄏㄨㄟˋ　ㄈㄟˋ
匯集,ㄏㄨㄟˋ　ㄐㄧˊ
匱,ㄎㄨㄟˋ
匱乏,ㄎㄨㄟˋ　ㄈㄚˊ
匹,ㄆㄧ
匹,ㄆㄧˇ
匾,ㄅㄧㄢˇ
匿,ㄋㄧˋ
匿名,ㄋㄧˋ　ㄇㄧㄥˊ
匿報,ㄋㄧˋ　ㄅㄠˋ
匿跡,ㄋㄧˋ　ㄐㄧ
區,ㄡ
區,ㄑㄩ
區分,ㄑㄩ　ㄈㄣ
區別,ㄑㄩ　ㄅㄧㄝˊ
區劃,ㄑㄩ　ㄏㄨㄚˋ
區區,ㄑㄩ　ㄑㄩ
區域,ㄑㄩ　ㄩˋ
區段,ㄑㄩ　ㄉㄨㄢˋ
區運,ㄑㄩ　ㄩㄣˋ
區間,ㄑㄩ　ㄐㄧㄢ
區隔,ㄑㄩ　ㄍㄜˊ
十,ㄕˊ
十全,ㄕˊ　ㄑㄩㄢˊ
十分,ㄕˊ　ㄈㄣ
十成,ㄕˊ　ㄔㄥˊ
十誡,ㄕˊ　ㄐㄧㄝˋ
十足,ㄕˊ　ㄗㄨˊ
千,ㄑㄧㄢ
千古,ㄑㄧㄢ　ㄍㄨˇ
千瓦,ㄑㄧㄢ　ㄨㄚˇ
千秋,ㄑㄧㄢ　ㄑㄧㄡ
千萬,ㄑㄧㄢ　ㄨㄢˋ
千赫,ㄑㄧㄢ　ㄏㄜˋ
千金,ㄑㄧㄢ　ㄐㄧㄣ
卅,ㄙㄚˋ
升,ㄕㄥ
升值,ㄕㄥ　ㄓˊ
升天,ㄕㄥ　ㄊㄧㄢ
升學,ㄕㄥ　ㄒㄩㄝˊ
升官,ㄕㄥ　ㄍㄨㄢ
升旗,ㄕㄥ　ㄑㄧˊ
升格,ㄕㄥ　ㄍㄜˊ
升火,ㄕㄥ　ㄏㄨㄛˇ
升空,ㄕㄥ　ㄎㄨㄥ
升等,ㄕㄥ　ㄉㄥˇ
升級,ㄕㄥ　ㄐㄧˊ
升遷,ㄕㄥ　ㄑㄧㄢ
升降,ㄕㄥ　ㄐㄧㄤˋ
升高,ㄕㄥ　ㄍㄠ
午,ㄨˇ
午,˙　ㄏㄨㄛ
午前,ㄨˇ　ㄑㄧㄢˊ
午夜,ㄨˇ　ㄧㄝˋ
午宴,ㄨˇ　ㄧㄢˋ
午後,ㄨˇ　ㄏㄡˋ
午時,ㄨˇ　ㄕˊ
午睡,ㄨˇ　ㄕㄨㄟˋ
午覺,ㄨˇ　ㄐㄧㄠˋ
午餐,ㄨˇ　ㄘㄢ
卉,ㄏㄨㄟˋ
半,ㄅㄢˋ
半仙,ㄅㄢˋ　ㄒㄧㄢ
半價,ㄅㄢˋ　ㄐㄧㄚˋ
半圓,ㄅㄢˋ　ㄩㄢˊ
半夜,ㄅㄢˋ　ㄧㄝˋ
半天,ㄅㄢˋ　ㄊㄧㄢ
半子,ㄅㄢˋ　ㄗˇ
半島,ㄅㄢˋ　ㄉㄠˇ
半徑,ㄅㄢˋ　ㄐㄧㄥˋ
半截,ㄅㄢˋ　ㄐㄧㄝˊ
半數,ㄅㄢˋ　ㄕㄨˋ
半晌,ㄅㄢˋ　ㄕㄤˇ
半生,ㄅㄢˋ　ㄕㄥ
半百,ㄅㄢˋ　ㄅㄞˇ
半票,ㄅㄢˋ　ㄆㄧㄠˋ
半路,ㄅㄢˋ　ㄌㄨˋ
半途,ㄅㄢˋ　ㄊㄨˊ
卍,ㄨㄢˋ
卑,ㄅㄟ
卑下,ㄅㄟ　ㄒㄧㄚˋ
卑劣,ㄅㄟ　ㄌㄧㄝˋ
卑微,ㄅㄟ　ㄨㄟˊ
卑職,ㄅㄟ　ㄓˊ
卑賤,ㄅㄟ　ㄐㄧㄢˋ
卑鄙,ㄅㄟ　ㄅㄧˇ
卒,ㄗㄨˊ
卒,ㄘㄨˋ
卒子,ㄗㄨˊ　˙　ㄗ
卒年,ㄗㄨˊ　ㄋㄧㄢˊ
卒業,ㄗㄨˊ　ㄧㄝˋ
卓,ㄓㄨㄛˊ
卓然,ㄓㄨㄛˊ　ㄖㄢˊ
卓絕,ㄓㄨㄛˊ　ㄐㄩㄝˊ
卓著,ㄓㄨㄛˊ　ㄓㄨˋ
卓見,ㄓㄨㄛˊ　ㄐㄧㄢˋ
卓識,ㄓㄨㄛˊ　ㄕˋ
卓越,ㄓㄨㄛˊ　ㄩㄝˋ
協,ㄒㄧㄝˊ
協力,ㄒㄧㄝˊ　ㄌㄧˋ
協助,ㄒㄧㄝˊ　ㄓㄨˋ
協同,ㄒㄧㄝˊ　ㄊㄨㄥˊ
協商,ㄒㄧㄝˊ　ㄕㄤ
協定,ㄒㄧㄝˊ　ㄉㄧㄥˋ
協會,ㄒㄧㄝˊ　ㄏㄨㄟˋ
協理,ㄒㄧㄝˊ　ㄌㄧˇ
協約,ㄒㄧㄝˊ　ㄩㄝ
協調,ㄒㄧㄝˊ　ㄊㄧㄠˊ
協議,ㄒㄧㄝˊ　ㄧˋ
協辦,ㄒㄧㄝˊ　ㄅㄢˋ
協防,ㄒㄧㄝˊ　ㄈㄤˊ
南,ㄋㄚˊ
南,ㄋㄢˊ
南下,ㄋㄢˊ　ㄒㄧㄚˋ
南北,ㄋㄢˊ　ㄅㄟˇ
南岸,ㄋㄢˊ　ㄢˋ
南戲,ㄋㄢˊ　ㄒㄧˋ
南方,ㄋㄢˊ　ㄈㄤ
南極,ㄋㄢˊ　ㄐㄧˊ
南橫,ㄋㄢˊ　ㄏㄥˊ
南歐,ㄋㄢˊ　ㄡ
南洋,ㄋㄢˊ　ㄧㄤˊ
南海,ㄋㄢˊ　ㄏㄞˇ
南無,ㄋㄚˊ　ㄇㄛˊ
南瓜,ㄋㄢˊ　ㄍㄨㄚ
南端,ㄋㄢˊ　ㄉㄨㄢ
南管,ㄋㄢˊ　ㄍㄨㄢˇ
南美,ㄋㄢˊ　ㄇㄟˇ
南胡,ㄋㄢˊ　ㄏㄨˊ
南行,ㄋㄢˊ　ㄒㄧㄥˊ
南越,ㄋㄢˊ　ㄩㄝˋ
南迴,ㄋㄢˊ　ㄏㄨㄟˊ
南邊,ㄋㄢˊ　ㄅㄧㄢ
南部,ㄋㄢˊ　ㄅㄨˋ
南非,ㄋㄢˊ　ㄈㄟ
南面,ㄋㄢˊ　ㄇㄧㄢˋ
南風,ㄋㄢˊ　ㄈㄥ
博,ㄅㄛˊ
博取,ㄅㄛˊ　ㄑㄩˇ
博士,ㄅㄛˊ　ㄕˋ
博學,ㄅㄛˊ　ㄒㄩㄝˊ
博得,ㄅㄛˊ　ㄉㄜˊ
博愛,ㄅㄛˊ　ㄞˋ
博物,ㄅㄛˊ　ㄨˋ
博覽,ㄅㄛˊ　ㄌㄢˇ
博雅,ㄅㄛˊ　ㄧㄚˇ
卜,ㄅㄨˇ
卞,ㄅㄧㄢˋ
占,ㄓㄢ
占,ㄓㄢˋ
占卜,ㄓㄢ　ㄅㄨˇ
占地,ㄓㄢˋ　ㄉㄧˋ
占夢,ㄓㄢ　ㄇㄥˋ
占據,ㄓㄢˋ　ㄐㄩˋ
占有,ㄓㄢˋ　ㄧㄡˇ
占用,ㄓㄢˋ　ㄩㄥˋ
占領,ㄓㄢˋ　ㄌㄧㄥˇ
卡,ㄎㄚˇ
卡,ㄑㄧㄚˇ
卡帶,ㄎㄚˇ　ㄉㄞˋ
卡式,ㄎㄚˇ　ㄕˋ
卡片,ㄎㄚˇ　ㄆㄧㄢˋ
卡車,ㄎㄚˇ　ㄔㄜ
卡通,ㄎㄚˇ　ㄊㄨㄥ
卣,ㄧㄡˇ
卦,ㄍㄨㄚˋ
卮,ㄓ
卯,ㄇㄠˇ
卯上,ㄇㄠˇ　ㄕㄤˋ
印,ㄧㄣˋ
印信,ㄧㄣˋ　ㄒㄧㄣˋ
印刷,ㄧㄣˋ　ㄕㄨㄚ
印堂,ㄧㄣˋ　ㄊㄤˊ
印本,ㄧㄣˋ　ㄅㄣˇ
印染,ㄧㄣˋ　ㄖㄢˇ
印泥,ㄧㄣˋ　ㄋㄧˊ
印痕,ㄧㄣˋ　ㄏㄣˊ　
印發,ㄧㄣˋ　ㄈㄚ
印石,ㄧㄣˋ　ㄕˊ
印章,ㄧㄣˋ　ㄓㄤ
印花,ㄧㄣˋ　ㄏㄨㄚ
印行,ㄧㄣˋ　ㄒㄧㄥˊ
印製,ㄧㄣˋ　ㄓˋ
印記,ㄧㄣˋ　ㄐㄧˋ
印證,ㄧㄣˋ　ㄓㄥˋ
印象,ㄧㄣˋ　ㄒㄧㄤˋ
印鑑,ㄧㄣˋ　ㄐㄧㄢˋ
危,ㄨㄟˊ
危及,ㄨㄟˊ　ㄐㄧˊ
危城,ㄨㄟˊ　ㄔㄥˊ
危害,ㄨㄟˊ　ㄏㄞˋ
危局,ㄨㄟˊ　ㄐㄩˊ
危弱,ㄨㄟˊ　ㄖㄨㄛˋ
危急,ㄨㄟˊ　ㄐㄧˊ
危樓,ㄨㄟˊ　ㄌㄡˊ
危機,ㄨㄟˊ　ㄐㄧ
危言,ㄨㄟˊ　ㄧㄢˊ
危險,ㄨㄟˊ　ㄒㄧㄢˇ
危難,ㄨㄟˊ　ㄋㄢˋ
即,ㄐㄧˊ
即今,ㄐㄧˊ　ㄐㄧㄣ
即位,ㄐㄧˊ　ㄨㄟˋ
即使,ㄐㄧˊ　ㄕˇ
即刻,ㄐㄧˊ　ㄎㄜˋ
即可,ㄐㄧˊ　ㄎㄜˇ
即將,ㄐㄧˊ　ㄐㄧㄤ
即席,ㄐㄧˊ　ㄒㄧˊ
即日,ㄐㄧˊ　ㄖˋ
即時,ㄐㄧˊ　ㄕˊ
即興,ㄐㄧˊ　ㄒㄧㄥˋ
卵,ㄌㄨㄢˇ
卵子,ㄌㄨㄢˇ　ㄗˇ
卵巢,ㄌㄨㄢˇ　ㄔㄠˊ
卵形,ㄌㄨㄢˇ　ㄒㄧㄥˊ
卵生,ㄌㄨㄢˇ　ㄕㄥ
卵白,ㄌㄨㄢˇ　ㄅㄞˊ
卵石,ㄌㄨㄢˇ　ㄕˊ
卵黃,ㄌㄨㄢˇ　ㄏㄨㄤˊ
卷,ㄐㄩㄢˇ
卷,ㄐㄩㄢˋ
卷,ㄑㄩㄢˊ
卷宗,ㄐㄩㄢˋ　ㄗㄨㄥ
卷雲,ㄐㄩㄢˇ　ㄩㄣˊ
卸,ㄒㄧㄝˋ
卸下,ㄒㄧㄝˋ　ㄒㄧㄚˋ
卸任,ㄒㄧㄝˋ　ㄖㄣˋ
卸妝,ㄒㄧㄝˋ　ㄓㄨㄤ
卸貨,ㄒㄧㄝˋ　ㄏㄨㄛˋ
卸責,ㄒㄧㄝˋ　ㄗㄜˊ
卸除,ㄒㄧㄝˋ　ㄔㄨˊ
卹,ㄒㄩˋ
卻,ㄑㄩㄝˋ
卻是,ㄑㄩㄝˋ　ㄕˋ
卻步,ㄑㄩㄝˋ　ㄅㄨˋ
卿,ㄑㄧㄥ
卿卿,ㄑㄧㄥ　ㄑㄧㄥ
厄,ㄜˋ
厄運,ㄜˋ　ㄩㄣˋ
厚,ㄏㄡˋ
厚利,ㄏㄡˋ　ㄌㄧˋ
厚度,ㄏㄡˋ　ㄉㄨˋ
厚愛,ㄏㄡˋ　ㄞˋ
厚望,ㄏㄡˋ　ㄨㄤˋ
厚薄,ㄏㄡˋ　ㄅㄛˊ
厚誣,ㄏㄡˋ　ㄨ
厚道,ㄏㄡˋ　ㄉㄠˋ
厚重,ㄏㄡˋ　ㄓㄨㄥˋ
厚顏,ㄏㄡˋ　ㄧㄢˊ
厝,ㄘㄨㄛˋ
原,ㄩㄢˊ
原主,ㄩㄢˊ　ㄓㄨˇ
原件,ㄩㄢˊ　ㄐㄧㄢˋ
原任,ㄩㄢˊ　ㄖㄣˋ
原來,ㄩㄢˊ　ㄌㄞˊ
原價,ㄩㄢˊ　ㄐㄧㄚˋ
原先,ㄩㄢˊ　ㄒㄧㄢ
原則,ㄩㄢˊ　ㄗㄜˊ
原名,ㄩㄢˊ　ㄇㄧㄥˊ
原告,ㄩㄢˊ　ㄍㄠˋ
原味,ㄩㄢˊ　ㄨㄟˋ
原因,ㄩㄢˊ　ㄧㄣ
原型,ㄩㄢˊ　ㄒㄧㄥˊ
原始,ㄩㄢˊ　ㄕˇ
原委,ㄩㄢˊ　ㄨㄟˇ
原子,ㄩㄢˊ　ㄗˇ
原定,ㄩㄢˊ　ㄉㄧㄥˋ
原形,ㄩㄢˊ　ㄒㄧㄥˊ
原意,ㄩㄢˊ　ㄧˋ
原擬,ㄩㄢˊ　ㄋㄧˇ
原故,ㄩㄢˊ　ㄍㄨˋ
原文,ㄩㄢˊ　ㄨㄣˊ
原料,ㄩㄢˊ　ㄌㄧㄠˋ
原是,ㄩㄢˊ　ㄕˋ
原有,ㄩㄢˊ　ㄧㄡˇ
原木,ㄩㄢˊ　ㄇㄨˋ
原本,ㄩㄢˊ　ㄅㄣˇ
原案,ㄩㄢˊ　ㄢˋ
原樣,ㄩㄢˊ　ㄧㄤˋ
原汁,ㄩㄢˊ　ㄓ
原油,ㄩㄢˊ　ㄧㄡˊ
原版,ㄩㄢˊ　ㄅㄢˇ
原物,ㄩㄢˊ　ㄨˋ
原狀,ㄩㄢˊ　ㄓㄨㄤˋ
原理,ㄩㄢˊ　ㄌㄧˇ
原由,ㄩㄢˊ　ㄧㄡˊ
原稿,ㄩㄢˊ　ㄍㄠˇ
原籍,ㄩㄢˊ　ㄐㄧˊ
原罪,ㄩㄢˊ　ㄗㄨㄟˋ
原職,ㄩㄢˊ　ㄓˊ
原色,ㄩㄢˊ　ㄙㄜˋ
原著,ㄩㄢˊ　ㄓㄨˋ
原處,ㄩㄢˊ　ㄔㄨˋ
原裝,ㄩㄢˊ　ㄓㄨㄤ
原諒,ㄩㄢˊ　ㄌㄧㄤˋ
原貌,ㄩㄢˊ　ㄇㄠˋ
原質,ㄩㄢˊ　ㄓˊ
原配,ㄩㄢˊ　ㄆㄟˋ
原野,ㄩㄢˊ　ㄧㄝˇ
原點,ㄩㄢˊ　ㄉㄧㄢˇ
厥,ㄐㄩㄝˊ
厭,ㄧㄢˋ
厭世,ㄧㄢˋ　ㄕˋ
厭倦,ㄧㄢˋ　ㄐㄩㄢˋ
厭惡,ㄧㄢˋ　ㄨˋ
厭棄,ㄧㄢˋ　ㄑㄧˋ
厭煩,ㄧㄢˋ　˙　ㄈㄢ
厲,ㄌㄧˋ
厲害,ㄌㄧˋ　˙　ㄏㄞ
厲聲,ㄌㄧˋ　ㄕㄥ
厲行,ㄌㄧˋ　ㄒㄧㄥˊ
厲鬼,ㄌㄧˋ　ㄍㄨㄟˇ
去,ㄑㄩˋ
去世,ㄑㄩˋ　ㄕˋ
去函,ㄑㄩˋ　ㄏㄢˊ
去勢,ㄑㄩˋ　ㄕˋ
去向,ㄑㄩˋ　ㄒㄧㄤˋ
去年,ㄑㄩˋ　ㄋㄧㄢˊ
去留,ㄑㄩˋ　ㄌㄧㄡˊ
去聲,ㄑㄩˋ　ㄕㄥ
去職,ㄑㄩˋ　ㄓˊ
去處,ㄑㄩˋ　ㄔㄨˋ
去路,ㄑㄩˋ　ㄌㄨˋ
去除,ㄑㄩˋ　ㄔㄨˊ
參,ㄕㄣ
參,ㄘㄢ
參,ㄘㄣ
參,ㄙㄢ
又,ㄧㄡˋ
又是,ㄧㄡˋ　ㄕˋ
叉,ㄔㄚ
叉子,ㄔㄚ　˙　ㄗ
叉燒,ㄔㄚ　ㄕㄠ
及,ㄐㄧˊ
及早,ㄐㄧˊ　ㄗㄠˇ
及時,ㄐㄧˊ　ㄕˊ
及格,ㄐㄧˊ　ㄍㄜˊ
及第,ㄐㄧˊ　ㄉㄧˋ
友,ㄧㄡˇ
友人,ㄧㄡˇ　ㄖㄣˊ
友善,ㄧㄡˇ　ㄕㄢˋ
友好,ㄧㄡˇ　ㄏㄠˇ
友情,ㄧㄡˇ　ㄑㄧㄥˊ
友愛,ㄧㄡˇ　ㄞˋ
友誼,ㄧㄡˇ　ㄧˋ
友軍,ㄧㄡˇ　ㄐㄩㄣ
友邦,ㄧㄡˇ　ㄅㄤ
反,ㄈㄢˇ
反串,ㄈㄢˇ　ㄔㄨㄢˋ
反光,ㄈㄢˇ　ㄍㄨㄤ
反共,ㄈㄢˇ　ㄍㄨㄥˋ
反切,ㄈㄢˇ　ㄑㄧㄝˋ
反制,ㄈㄢˇ　ㄓˋ
反動,ㄈㄢˇ　ㄉㄨㄥˋ
反叛,ㄈㄢˇ　ㄆㄢˋ
反向,ㄈㄢˇ　ㄒㄧㄤˋ
反哺,ㄈㄢˇ　ㄅㄨˇ
反問,ㄈㄢˇ　ㄨㄣˋ
反射,ㄈㄢˇ　ㄕㄜˋ
反對,ㄈㄢˇ　ㄉㄨㄟˋ
反常,ㄈㄢˇ　ㄔㄤˊ
反彈,ㄈㄢˇ　ㄊㄢˊ
反思,ㄈㄢˇ　ㄙ
反悔,ㄈㄢˇ　ㄏㄨㄟˇ
反感,ㄈㄢˇ　ㄍㄢˇ
反應,ㄈㄢˇ　ㄧㄥˋ
反戰,ㄈㄢˇ　ㄓㄢˋ
反手,ㄈㄢˇ　ㄕㄡˇ
反抗,ㄈㄢˇ　ㄎㄤˋ
反撲,ㄈㄢˇ　ㄆㄨ
反擊,ㄈㄢˇ　ㄐㄧˊ
反攻,ㄈㄢˇ　ㄍㄨㄥ
反映,ㄈㄢˇ　ㄧㄥˋ
反核,ㄈㄢˇ　ㄏㄜˊ
反正,ㄈㄢˇ　ㄓㄥˋ
反毒,ㄈㄢˇ　ㄉㄨˊ
反比,ㄈㄢˇ　ㄅㄧˇ
反派,ㄈㄢˇ　ㄆㄞˋ
反目,ㄈㄢˇ　ㄇㄨˋ
反省,ㄈㄢˇ　ㄒㄧㄥˇ
反綁,ㄈㄢˇ　ㄅㄤˇ
反而,ㄈㄢˇ　ㄦˊ
反胃,ㄈㄢˇ　ㄨㄟˋ
反芻,ㄈㄢˇ　ㄔㄨˊ
反覆,ㄈㄢˇ　ㄈㄨˋ
反觀,ㄈㄢˇ　ㄍㄨㄢ
反詰,ㄈㄢˇ　ㄐㄧㄝˊ
反諷,ㄈㄢˇ　ㄈㄥˋ
反證,ㄈㄢˇ　ㄓㄥˋ
反轉,ㄈㄢˇ　ㄓㄨㄢˇ
反鎖,ㄈㄢˇ　ㄙㄨㄛˇ
